latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.459,57.613,317.6,1.9,1.3,2021-07-06,0755,T,48,6.0NRT,286.8,30.2,D
51.209,55.65,327.2,1.6,1.2,2021-07-06,0755,T,62,6.0NRT,278.5,39.9,D
51.204,55.671,368.4,1.6,1.2,2021-07-06,0755,T,100,6.0NRT,285.8,208.1,D
51.2,55.693,328.7,1.6,1.2,2021-07-06,0755,T,66,6.0NRT,280.4,43.5,D
51.198,55.644,356.3,1.6,1.2,2021-07-06,0755,T,85,6.0NRT,285.5,137.6,D
51.194,55.666,355.8,1.6,1.2,2021-07-06,0755,T,98,6.0NRT,295.2,136,D
52.536,39.634,314.1,1.9,1.3,2021-07-06,0755,T,37,6.0NRT,300.7,20.3,D
43.186,45.992,336.1,1,1,2021-07-06,0755,T,85,6.0NRT,303.1,24.4,D
41.568,46.243,339.3,1,1,2021-07-06,0755,T,77,6.0NRT,312.9,20.5,D
41.566,46.255,355.3,1,1,2021-07-06,0755,T,97,6.0NRT,317.3,54.6,D
41.564,46.268,334.8,1,1,2021-07-06,0755,T,66,6.0NRT,316.2,13,D
41.567,46.192,338,1,1,2021-07-06,0755,T,86,6.0NRT,315.1,21,D
41.565,46.204,330.7,1,1,2021-07-06,0755,T,43,6.0NRT,313.8,9.5,D
41.56,46.177,331.8,1,1,2021-07-06,0755,T,26,6.0NRT,314.9,11.9,D
41.558,46.189,341.7,1,1,2021-07-06,0755,T,89,6.0NRT,318.4,26.9,D
41.551,46.174,348.5,1,1,2021-07-06,0755,T,93,6.0NRT,314.4,41,D
41.549,46.187,372.3,1,1,2021-07-06,0755,T,100,6.0NRT,318.2,108,D
41.547,46.199,340.7,1,1,2021-07-06,0755,T,88,6.0NRT,315.4,22.4,D
41.508,46.219,342.9,1,1,2021-07-06,0755,T,79,6.0NRT,314.7,30.7,D
41.504,46.18,330.7,1,1,2021-07-06,0755,T,61,6.0NRT,312.8,11,D
39.508,48.334,326.7,1.3,1.1,2021-07-06,0755,T,62,6.0NRT,304.8,13.1,D
40.096,44.449,331.8,1,1,2021-07-06,0755,T,72,6.0NRT,313.6,10.4,D
40.09,44.244,326,1,1,2021-07-06,0755,T,55,6.0NRT,310.4,7.9,D
39.508,47.058,361.9,1.2,1.1,2021-07-06,0755,T,100,6.0NRT,315.6,86.9,D
39.501,47.041,358.5,1.2,1.1,2021-07-06,0755,T,99,6.0NRT,306.3,74.9,D
39.499,47.055,364,1.2,1.1,2021-07-06,0755,T,100,6.0NRT,314.7,92.4,D
38.155,46.58,330.6,1.2,1.1,2021-07-06,0755,T,38,6.0NRT,318.7,4.9,D
38.147,46.146,331.6,1.1,1.1,2021-07-06,0755,T,62,6.0NRT,317.6,8,D
38.318,44.757,332.2,1,1,2021-07-06,0755,T,28,6.0NRT,316.2,11,D
37.491,49.389,322,1.7,1.3,2021-07-06,0755,T,0,6.0NRT,306,22.3,D
37.865,46.94,327.3,1.2,1.1,2021-07-06,0755,T,19,6.0NRT,315.6,5.1,D
37.636,45.869,331.8,1.1,1.1,2021-07-06,0755,T,64,6.0NRT,318.9,9.7,D
37.597,45.872,330.7,1.1,1.1,2021-07-06,0755,T,59,6.0NRT,318.6,7.4,D
36.001,43.761,338.2,1,1,2021-07-06,0755,T,68,6.0NRT,324.7,11.8,D
35.727,44.036,342,1,1,2021-07-06,0755,T,83,6.0NRT,327.1,14.2,D
35.726,44.047,340.9,1,1,2021-07-06,0755,T,81,6.0NRT,328.2,11.7,D
35.687,43.877,361.8,1,1,2021-07-06,0755,T,100,6.0NRT,327.6,60.5,D
35.666,43.958,339.7,1,1,2021-07-06,0755,T,77,6.0NRT,326.9,10.8,D
35.664,43.969,342.6,1,1,2021-07-06,0755,T,84,6.0NRT,327.2,15.3,D
35.63,44.007,345.7,1,1,2021-07-06,0755,T,87,6.0NRT,325,26.9,D
35.384,44.216,340,1,1,2021-07-06,0755,T,80,6.0NRT,326.1,15.2,D
35.371,43.711,337.1,1,1,2021-07-06,0755,T,74,6.0NRT,321.5,14.1,D
11.439,43.472,314.6,2.2,1.5,2021-07-06,0805,T,61,6.0NRT,301.4,22.2,D
1.898,36.107,342.3,1,1,2021-07-06,0805,T,88,6.0NRT,309.7,27.8,D
0.559,33.315,316.6,1,1,2021-07-06,0805,T,71,6.0NRT,291,10.8,D
33.045,46.079,337.2,1.3,1.1,2021-07-06,0800,T,75,6.0NRT,326,14,D
32.995,46.183,337.2,1.3,1.1,2021-07-06,0800,T,75,6.0NRT,325,12.8,D
32.124,47.41,340.9,1.6,1.3,2021-07-06,0800,T,60,6.0NRT,327.9,19.1,D
32.305,45.599,340.4,1.3,1.1,2021-07-06,0800,T,80,6.0NRT,324.1,22.9,D
31.635,48.657,338.3,2,1.4,2021-07-06,0800,T,51,6.0NRT,328.1,43.2,D
31.676,47.441,333.5,1.7,1.3,2021-07-06,0800,T,65,6.0NRT,323,21.3,D
31.439,47.458,337.9,1.7,1.3,2021-07-06,0800,T,69,6.0NRT,324.1,30.8,D
31.006,48.137,351.1,1.9,1.4,2021-07-06,0800,T,93,6.0NRT,325,101.7,D
31.03,47.283,360.1,1.7,1.3,2021-07-06,0800,T,100,6.0NRT,326.7,122.4,D
31.027,47.301,337.8,1.7,1.3,2021-07-06,0800,T,47,6.0NRT,324.9,21.9,D
30.755,48.268,335.1,2,1.4,2021-07-06,0800,T,70,6.0NRT,323.8,26.4,D
30.751,48.289,340.5,2,1.4,2021-07-06,0800,T,81,6.0NRT,323.3,51.4,D
30.745,47.667,335.4,1.8,1.3,2021-07-06,0800,T,52,6.0NRT,322.6,26.9,D
30.75,47.663,342.3,1.8,1.3,2021-07-06,0800,T,81,6.0NRT,319.9,53.9,D
30.684,47.335,340,1.7,1.3,2021-07-06,0800,T,74,6.0NRT,324.2,37.5,D
30.616,47.317,337.2,1.7,1.3,2021-07-06,0800,T,48,6.0NRT,323.7,19.7,D
30.612,47.335,342.5,1.7,1.3,2021-07-06,0800,T,83,6.0NRT,324.2,40,D
30.604,47.327,339.1,1.7,1.3,2021-07-06,0800,T,78,6.0NRT,323.6,29.7,D
30.529,47.593,337.2,1.8,1.3,2021-07-06,0800,T,75,6.0NRT,324.1,27.2,D
30.525,47.611,343.5,1.8,1.3,2021-07-06,0800,T,85,6.0NRT,324.3,53.8,D
30.57,47.318,345.1,1.7,1.3,2021-07-06,0800,T,87,6.0NRT,325.4,52.3,D
30.567,47.336,337.2,1.8,1.3,2021-07-06,0800,T,75,6.0NRT,324.6,21.9,D
30.479,47.599,337.4,1.8,1.3,2021-07-06,0800,T,75,6.0NRT,323.8,25.7,D
30.491,47.31,338.3,1.8,1.3,2021-07-06,0800,T,77,6.0NRT,324.5,23.7,D
30.355,47.344,344,1.8,1.3,2021-07-06,0800,T,85,6.0NRT,324.6,49.2,D
30.347,46.845,340.5,1.6,1.3,2021-07-06,0800,T,81,6.0NRT,326.5,24.2,D
30.348,46.839,341.7,1.6,1.3,2021-07-06,0800,T,82,6.0NRT,326.8,26.3,D
30.166,47.416,338.7,1.8,1.3,2021-07-06,0800,T,78,6.0NRT,323.8,28,D
28.495,49.724,322.6,2.8,1.6,2021-07-06,0800,T,75,6.0NRT,302.4,68.9,D
-0.646,30.906,315.1,1.3,1.1,2021-07-06,0810,T,57,6.0NRT,297.1,11,D
-0.515,29.282,317.8,1.7,1.3,2021-07-06,0810,T,69,6.0NRT,295.3,21,D
-0.511,29.277,315,1.7,1.3,2021-07-06,0810,T,68,6.0NRT,295.6,16.6,D
-1.456,34.745,321.6,1,1,2021-07-06,0810,T,57,6.0NRT,300.6,11.5,D
-1.458,34.754,319.5,1,1,2021-07-06,0810,T,46,6.0NRT,302.5,8.2,D
-0.863,30.573,314.6,1.4,1.2,2021-07-06,0810,T,64,6.0NRT,296.6,14.1,D
-1.017,31.63,315,1.2,1.1,2021-07-06,0810,T,63,6.0NRT,295.5,13.4,D
-1.675,34.978,342.8,1,1,2021-07-06,0810,T,91,6.0NRT,300.5,42.5,D
-1.676,34.987,325.6,1,1,2021-07-06,0810,T,78,6.0NRT,298.3,16.5,D
-1.114,31.032,315.5,1.3,1.1,2021-07-06,0810,T,61,6.0NRT,298.7,9.4,D
-1.115,31.043,322.8,1.3,1.1,2021-07-06,0810,T,76,6.0NRT,298.1,19.5,D
-1.71,34.963,319.2,1,1,2021-07-06,0810,T,68,6.0NRT,300.1,10.2,D
-1.712,34.982,342.7,1,1,2021-07-06,0810,T,91,6.0NRT,301.1,41.2,D
-1.714,34.991,330.2,1,1,2021-07-06,0810,T,83,6.0NRT,301.1,21.7,D
-1.722,34.984,318.8,1,1,2021-07-06,0810,T,48,6.0NRT,300.7,7.9,D
-1.132,30.601,322.4,1.4,1.2,2021-07-06,0810,T,61,6.0NRT,298,18.5,D
-1.143,30.6,326.8,1.4,1.2,2021-07-06,0810,T,68,6.0NRT,299.9,26.6,D
-1.834,34.998,314.6,1,1,2021-07-06,0810,T,39,6.0NRT,299.3,6.2,D
-1.443,31.73,312.8,1.2,1.1,2021-07-06,0810,T,54,6.0NRT,297.4,7.8,D
-2.016,35.109,318.5,1,1,2021-07-06,0810,T,54,6.0NRT,301.2,8.7,D
-2.017,34.988,321.9,1,1,2021-07-06,0810,T,39,6.0NRT,305.9,7.7,D
-1.501,30.462,316.3,1.4,1.2,2021-07-06,0810,T,40,6.0NRT,300.1,9.5,D
-1.502,30.474,319.5,1.4,1.2,2021-07-06,0810,T,69,6.0NRT,301.5,13.2,D
-2.084,33.942,321.7,1,1,2021-07-06,0810,T,56,6.0NRT,300.5,10,D
-1.581,30.455,316.9,1.4,1.2,2021-07-06,0810,T,65,6.0NRT,300.9,7.6,D
-2.119,34.119,328,1,1,2021-07-06,0810,T,77,6.0NRT,306.6,12.1,D
-1.408,29.198,307.5,1.7,1.3,2021-07-06,0810,T,0,6.0NRT,285.5,16.1,D
-1.41,29.213,310.7,1.7,1.3,2021-07-06,0810,T,51,6.0NRT,286.3,20.9,D
-2.125,34.091,336.2,1,1,2021-07-06,0810,T,85,6.0NRT,306.2,22.5,D
-2.126,34.1,341.9,1,1,2021-07-06,0810,T,90,6.0NRT,306.6,31.3,D
-2.127,34.109,351.1,1,1,2021-07-06,0810,T,95,6.0NRT,305.8,49.5,D
-2.131,34.072,331.7,1,1,2021-07-06,0810,T,76,6.0NRT,304.3,17.5,D
-2.132,34.081,338.3,1,1,2021-07-06,0810,T,87,6.0NRT,304.6,26.6,D
-2.282,34.6,322,1,1,2021-07-06,0810,T,44,6.0NRT,303.3,7.9,D
-2.284,34.609,322.7,1,1,2021-07-06,0810,T,50,6.0NRT,305,8.6,D
-2.293,34.608,344.4,1,1,2021-07-06,0810,T,91,6.0NRT,304.3,38.5,D
-2.294,34.616,325.8,1,1,2021-07-06,0810,T,60,6.0NRT,303.1,9.9,D
-2.335,34.641,324.6,1,1,2021-07-06,0810,T,55,6.0NRT,304.4,10,D
-2.252,34.015,331,1,1,2021-07-06,0810,T,80,6.0NRT,306,18,D
-2.369,34.627,322.2,1,1,2021-07-06,0810,T,59,6.0NRT,303.7,9.6,D
-2.376,34.672,324.4,1,1,2021-07-06,0810,T,47,6.0NRT,306.5,8.8,D
-2.385,34.671,325.4,1,1,2021-07-06,0810,T,62,6.0NRT,306.1,10.1,D
-2.399,34.641,341.1,1,1,2021-07-06,0810,T,89,6.0NRT,302.3,35.8,D
-2.437,34.648,334.9,1,1,2021-07-06,0810,T,84,6.0NRT,300.3,29.8,D
-2.438,34.657,320.7,1,1,2021-07-06,0810,T,60,6.0NRT,301.2,12.2,D
-2.453,34.692,318.9,1,1,2021-07-06,0810,T,45,6.0NRT,300.4,9,D
-2.506,34.74,336.4,1,1,2021-07-06,0810,T,85,6.0NRT,305,29.2,D
-2.515,34.741,326.6,1,1,2021-07-06,0810,T,48,6.0NRT,304.9,12.7,D
-2.524,34.74,331.7,1,1,2021-07-06,0810,T,72,6.0NRT,304.4,20.7,D
-2.536,34.757,328.6,1,1,2021-07-06,0810,T,62,6.0NRT,303,17.2,D
-2.571,34.433,323.9,1,1,2021-07-06,0810,T,62,6.0NRT,303.8,11.9,D
-2.608,34.685,321.6,1,1,2021-07-06,0810,T,66,6.0NRT,301.6,11.7,D
-2.66,34.659,317.5,1,1,2021-07-06,0810,T,34,6.0NRT,301.4,7.4,D
-2.19,31.254,321,1.2,1.1,2021-07-06,0810,T,72,6.0NRT,302,10.3,D
-2.719,34.626,325.2,1,1,2021-07-06,0810,T,58,6.0NRT,301.6,13.9,D
-2.72,34.635,326.2,1,1,2021-07-06,0810,T,65,6.0NRT,302.2,14.5,D
-2.728,34.625,323.3,1,1,2021-07-06,0810,T,47,6.0NRT,303.2,11.5,D
-2.729,34.634,326.3,1,1,2021-07-06,0810,T,67,6.0NRT,304,14,D
-2.756,34.815,320,1,1,2021-07-06,0810,T,43,6.0NRT,302.9,7.4,D
-2.22,31.117,317,1.2,1.1,2021-07-06,0810,T,62,6.0NRT,301.3,9.8,D
-2.764,34.805,330.1,1,1,2021-07-06,0810,T,80,6.0NRT,305.4,19.2,D
-2.765,34.814,344.2,1,1,2021-07-06,0810,T,91,6.0NRT,302.9,40.8,D
-2.766,34.823,347.9,1,1,2021-07-06,0810,T,93,6.0NRT,302.3,47.9,D
-2.768,34.832,337.4,1,1,2021-07-06,0810,T,86,6.0NRT,302.6,29.3,D
-2.769,34.841,327.8,1,1,2021-07-06,0810,T,77,6.0NRT,302,16.6,D
-2.75,34.649,323.4,1,1,2021-07-06,0810,T,70,6.0NRT,303.4,9.8,D
-2.777,34.831,325.7,1,1,2021-07-06,0810,T,61,6.0NRT,302.3,12.8,D
-2.235,31.081,319.2,1.2,1.1,2021-07-06,0810,T,69,6.0NRT,299,13.3,D
-2.236,31.092,341.7,1.2,1.1,2021-07-06,0810,T,91,6.0NRT,300.9,52.4,D
-2.217,30.89,341.5,1.3,1.1,2021-07-06,0810,T,90,6.0NRT,301.1,51.5,D
-2.219,30.902,326.1,1.3,1.1,2021-07-06,0810,T,78,6.0NRT,303.3,19.9,D
-2.777,34.71,323.4,1,1,2021-07-06,0810,T,64,6.0NRT,304.1,9.1,D
-2.216,30.884,321.4,1.3,1.1,2021-07-06,0810,T,73,6.0NRT,300.2,14.5,D
-2.218,30.896,336.5,1.3,1.1,2021-07-06,0810,T,87,6.0NRT,302.2,40.9,D
-2.763,34.549,325.8,1,1,2021-07-06,0810,T,48,6.0NRT,300.7,15.3,D
-2.774,34.557,321.6,1,1,2021-07-06,0810,T,58,6.0NRT,300.9,11.6,D
-2.775,34.566,322.4,1,1,2021-07-06,0810,T,59,6.0NRT,300.3,12.2,D
-2.318,31.425,343,1.2,1.1,2021-07-06,0810,T,91,6.0NRT,300.8,52.8,D
-2.32,31.435,323.5,1.2,1.1,2021-07-06,0810,T,75,6.0NRT,299.5,17.7,D
-2.758,34.385,321.4,1,1,2021-07-06,0810,T,61,6.0NRT,301.2,9.6,D
-2.788,34.592,322.9,1,1,2021-07-06,0810,T,34,6.0NRT,302.8,10,D
-2.794,34.637,324,1,1,2021-07-06,0810,T,54,6.0NRT,302.2,10.7,D
-2.799,34.608,326.5,1,1,2021-07-06,0810,T,66,6.0NRT,302.4,13,D
-2.78,34.409,320.9,1,1,2021-07-06,0810,T,28,6.0NRT,301.8,9.3,D
-2.381,31.448,315.9,1.2,1.1,2021-07-06,0810,T,36,6.0NRT,301.8,7.9,D
-2.382,31.458,340.5,1.2,1.1,2021-07-06,0810,T,90,6.0NRT,300.1,46.1,D
-2.845,34.602,318.4,1,1,2021-07-06,0810,T,45,6.0NRT,303.4,8.3,D
-2.852,34.592,327.7,1,1,2021-07-06,0810,T,77,6.0NRT,302.6,18.4,D
-2.854,34.601,319.7,1,1,2021-07-06,0810,T,60,6.0NRT,300.7,9.6,D
-2.396,31.461,339.6,1.2,1.1,2021-07-06,0810,T,89,6.0NRT,302.7,45.1,D
-2.397,31.472,333,1.2,1.1,2021-07-06,0810,T,84,6.0NRT,299.6,32.2,D
-2.405,31.46,332.9,1.2,1.1,2021-07-06,0810,T,84,6.0NRT,302.8,32.9,D
-2.407,31.47,326.3,1.2,1.1,2021-07-06,0810,T,78,6.0NRT,299.4,22.3,D
-2.396,31.332,337.4,1.2,1.1,2021-07-06,0810,T,87,6.0NRT,298.7,44.1,D
-2.398,31.343,320.9,1.2,1.1,2021-07-06,0810,T,70,6.0NRT,299.1,17.1,D
-2.406,31.331,318.7,1.2,1.1,2021-07-06,0810,T,66,6.0NRT,298,14.5,D
-2.362,30.834,317.5,1.3,1.1,2021-07-06,0810,T,58,6.0NRT,300.9,10,D
-2.457,31.474,314.7,1.2,1.1,2021-07-06,0810,T,23,6.0NRT,300.4,6.8,D
-2.904,34.505,329,1,1,2021-07-06,0810,T,73,6.0NRT,303.3,16.4,D
-2.491,31.636,320,1.1,1.1,2021-07-06,0810,T,67,6.0NRT,302.9,9.5,D
-2.913,34.503,327.5,1,1,2021-07-06,0810,T,48,6.0NRT,302.9,14.6,D
-2.919,34.484,323.3,1,1,2021-07-06,0810,T,42,6.0NRT,303.3,12.1,D
-2.402,30.898,319.1,1.3,1.1,2021-07-06,0810,T,59,6.0NRT,301.2,11.4,D
-2.401,30.892,320.4,1.3,1.1,2021-07-06,0810,T,68,6.0NRT,301.5,13.8,D
-2.423,30.969,331.4,1.2,1.1,2021-07-06,0810,T,83,6.0NRT,301.8,29.7,D
-2.425,30.98,328.1,1.2,1.1,2021-07-06,0810,T,80,6.0NRT,301.4,24.1,D
-2.433,30.967,341.9,1.2,1.1,2021-07-06,0810,T,91,6.0NRT,304.3,51.9,D
-2.435,30.979,332.6,1.2,1.1,2021-07-06,0810,T,84,6.0NRT,302.8,31.9,D
-2.528,31.594,381,1.2,1.1,2021-07-06,0810,T,100,6.0NRT,306.6,181.6,D
-2.529,31.604,333.9,1.1,1.1,2021-07-06,0810,T,85,6.0NRT,303.8,29.4,D
-2.503,31.364,324,1.2,1.1,2021-07-06,0810,T,75,6.0NRT,299.2,17.6,D
-2.505,31.375,317.1,1.2,1.1,2021-07-06,0810,T,45,6.0NRT,298.5,8.3,D
-2.53,31.542,314.3,1.2,1.1,2021-07-06,0810,T,47,6.0NRT,298.2,8.1,D
-2.514,31.374,326.7,1.2,1.1,2021-07-06,0810,T,76,6.0NRT,300.5,19.8,D
-2.524,31.437,326.6,1.2,1.1,2021-07-06,0810,T,78,6.0NRT,300.8,22.3,D
-2.533,31.435,328.4,1.2,1.1,2021-07-06,0810,T,80,6.0NRT,299.9,25.1,D
-2.555,31.579,320.3,1.2,1.1,2021-07-06,0810,T,52,6.0NRT,303,10.5,D
-3.02,34.731,317.5,1,1,2021-07-06,0810,T,44,6.0NRT,301.8,6.9,D
-2.564,31.578,317.4,1.2,1.1,2021-07-06,0810,T,47,6.0NRT,302.1,7.6,D
-2.542,31.229,320.7,1.2,1.1,2021-07-06,0810,T,69,6.0NRT,299.7,14.5,D
-2.545,31.232,314.2,1.2,1.1,2021-07-06,0810,T,51,6.0NRT,299.6,8.6,D
-2.61,31.533,319.8,1.2,1.1,2021-07-06,0810,T,68,6.0NRT,302.3,10.9,D
-2.62,31.532,316.2,1.2,1.1,2021-07-06,0810,T,46,6.0NRT,302.2,6.4,D
-2.576,31.107,322.4,1.2,1.1,2021-07-06,0810,T,73,6.0NRT,300,16.8,D
-2.578,31.118,341.5,1.2,1.1,2021-07-06,0810,T,90,6.0NRT,300.2,51.2,D
-2.586,31.105,356.6,1.2,1.1,2021-07-06,0810,T,98,6.0NRT,302,92.3,D
-2.588,31.116,390.7,1.2,1.1,2021-07-06,0810,T,100,6.0NRT,305.3,259.8,D
-2.598,31.115,337.8,1.2,1.1,2021-07-06,0810,T,88,6.0NRT,300.9,43.2,D
-2.62,31.201,313.9,1.2,1.1,2021-07-06,0810,T,52,6.0NRT,299.5,9.2,D
-2.63,31.199,334.1,1.2,1.1,2021-07-06,0810,T,85,6.0NRT,298.5,37.8,D
-2.631,31.209,326.9,1.2,1.1,2021-07-06,0810,T,79,6.0NRT,297.9,25.1,D
-2.633,31.203,328.6,1.2,1.1,2021-07-06,0810,T,80,6.0NRT,298.1,27.8,D
-3.157,34.533,317,1,1,2021-07-06,0810,T,52,6.0NRT,302,2.8,D
-3.197,34.555,321.5,1,1,2021-07-06,0810,T,66,6.0NRT,301.6,8.5,D
-3.206,34.554,317.5,1,1,2021-07-06,0810,T,39,6.0NRT,300.5,4.6,D
-3.282,34.509,322.6,1,1,2021-07-06,0810,T,36,6.0NRT,304.8,8.5,D
-2.716,30.541,314,1.3,1.1,2021-07-06,0810,T,50,6.0NRT,299.7,7.2,D
-3.364,34.317,317.2,1,1,2021-07-06,0810,T,47,6.0NRT,303.3,5.5,D
-3.366,34.326,320.3,1,1,2021-07-06,0810,T,66,6.0NRT,304.1,8.2,D
-3.317,31.07,334.4,1.2,1.1,2021-07-06,0810,T,86,6.0NRT,301.8,32.1,D
-3.319,31.081,357.2,1.2,1.1,2021-07-06,0810,T,98,6.0NRT,305,90.1,D
-3.32,31.091,319,1.2,1.1,2021-07-06,0810,T,63,6.0NRT,302.8,9.1,D
-3.329,31.079,343.4,1.2,1.1,2021-07-06,0810,T,92,6.0NRT,302.7,50.6,D
-3.33,31.09,326.7,1.2,1.1,2021-07-06,0810,T,79,6.0NRT,300.3,18.3,D
-3.35,31.087,326.4,1.2,1.1,2021-07-06,0810,T,50,6.0NRT,302.3,16.1,D
-3.359,31.069,325.5,1.2,1.1,2021-07-06,0810,T,51,6.0NRT,300.5,19.4,D
-3.38,31.142,343.8,1.2,1.1,2021-07-06,0810,T,92,6.0NRT,300.6,54.2,D
-3.268,30.265,341.2,1.3,1.1,2021-07-06,0810,T,91,6.0NRT,302.6,59.9,D
-3.27,30.277,328.8,1.3,1.1,2021-07-06,0810,T,83,6.0NRT,298.8,31.3,D
-3.279,30.264,322.7,1.3,1.1,2021-07-06,0810,T,77,6.0NRT,299.4,22.7,D
-3.28,30.276,315.5,1.3,1.1,2021-07-06,0810,T,67,6.0NRT,298.6,11.8,D
-3.524,31.484,320.3,1.1,1.1,2021-07-06,0810,T,71,6.0NRT,297.3,16.1,D
-3.597,31.779,316.6,1.1,1,2021-07-06,0810,T,63,6.0NRT,298.8,10.1,D
-3.599,31.788,358.3,1.1,1,2021-07-06,0810,T,99,6.0NRT,300.6,88.3,D
-3.282,29.14,313.7,1.6,1.2,2021-07-06,0810,T,62,6.0NRT,295,13.4,D
-3.65,31.583,312.9,1.1,1.1,2021-07-06,0810,T,53,6.0NRT,296.5,9,D
-3.652,31.593,313.5,1.1,1.1,2021-07-06,0810,T,56,6.0NRT,296.8,9.4,D
-3.643,31.336,313.3,1.2,1.1,2021-07-06,0810,T,48,6.0NRT,296.8,8.1,D
-3.644,31.346,315.2,1.2,1.1,2021-07-06,0810,T,61,6.0NRT,297,9.7,D
-3.653,30.985,336.9,1.2,1.1,2021-07-06,0810,T,88,6.0NRT,302.9,39.5,D
-3.738,31.357,312.4,1.1,1.1,2021-07-06,0810,T,45,6.0NRT,297.5,6.8,D
-3.747,31.356,326.4,1.1,1.1,2021-07-06,0810,T,80,6.0NRT,298.3,23,D
-3.759,31.437,317.2,1.1,1.1,2021-07-06,0810,T,67,6.0NRT,299.7,10.6,D
-3.882,31.577,313.6,1.1,1.1,2021-07-06,0810,T,56,6.0NRT,297.8,7.9,D
-3.963,31.471,325.3,1.1,1.1,2021-07-06,0810,T,79,6.0NRT,299.6,21,D
-3.981,31.397,338.9,1.1,1.1,2021-07-06,0810,T,89,6.0NRT,300.7,43.7,D
-3.983,31.407,327.2,1.1,1.1,2021-07-06,0810,T,81,6.0NRT,300,23.1,D
-3.995,31.228,318,1.2,1.1,2021-07-06,0810,T,35,6.0NRT,303.5,9.4,D
-4.165,31.946,310.9,1.1,1,2021-07-06,0810,T,44,6.0NRT,298.8,5.2,D
-4.041,30.709,315.2,1.2,1.1,2021-07-06,0810,T,68,6.0NRT,296.5,13.9,D
-4.043,30.72,307.6,1.2,1.1,2021-07-06,0810,T,42,6.0NRT,294.7,6.9,D
-4.044,30.663,321,1.2,1.1,2021-07-06,0810,T,76,6.0NRT,297.1,19.8,D
-4.386,31.767,311.7,1.1,1,2021-07-06,0810,T,52,6.0NRT,297.3,6.6,D
-4.097,28.682,311.8,1.7,1.3,2021-07-06,0810,T,62,6.0NRT,295,14.8,D
-4.568,31.304,385.5,1.1,1.1,2021-07-06,0810,T,100,6.0NRT,303.4,204.6,D
-4.57,31.314,344.6,1.1,1.1,2021-07-06,0810,T,92,6.0NRT,302.1,52.5,D
-4.578,31.303,354.6,1.1,1.1,2021-07-06,0810,T,97,6.0NRT,299.9,79.3,D
-4.579,31.313,365.9,1.1,1.1,2021-07-06,0810,T,100,6.0NRT,304.4,114.1,D
-4.583,31.306,353.1,1.1,1.1,2021-07-06,0810,T,97,6.0NRT,300.6,73.5,D
-4.585,31.316,344.3,1.1,1.1,2021-07-06,0810,T,92,6.0NRT,304,51.3,D
-4.6,31.293,320.7,1.1,1.1,2021-07-06,0810,T,35,6.0NRT,299.5,13,D
-4.602,31.303,325.1,1.1,1.1,2021-07-06,0810,T,60,6.0NRT,301.3,18.2,D
-4.61,31.292,354.9,1.1,1.1,2021-07-06,0810,T,97,6.0NRT,300.7,77.9,D
-4.611,31.302,329.4,1.1,1.1,2021-07-06,0810,T,72,6.0NRT,299.2,23.6,D
-4.501,30.508,317.2,1.3,1.1,2021-07-06,0810,T,70,6.0NRT,300.2,10.9,D
-5.14,34.181,315.5,1,1,2021-07-06,0810,T,61,6.0NRT,301.1,6.1,D
-5.141,34.19,316.3,1,1,2021-07-06,0810,T,63,6.0NRT,301.9,6.5,D
-4.663,30.157,316.2,1.3,1.1,2021-07-06,0810,T,69,6.0NRT,300.3,10.5,D
-4.823,31.227,314.7,1.1,1.1,2021-07-06,0810,T,62,6.0NRT,296.2,11.1,D
-5.048,32.494,317.8,1,1,2021-07-06,0810,T,66,6.0NRT,301.6,7.7,D
-4.829,30.979,332.3,1.2,1.1,2021-07-06,0810,T,85,6.0NRT,298.6,29.9,D
-4.831,30.99,331.1,1.2,1.1,2021-07-06,0810,T,84,6.0NRT,300.8,28.1,D
-5.057,32.493,315.4,1,1,2021-07-06,0810,T,54,6.0NRT,300.8,5.8,D
-4.842,30.999,316.8,1.2,1.1,2021-07-06,0810,T,43,6.0NRT,298.5,10.7,D
-4.545,28.835,308.2,1.6,1.3,2021-07-06,0810,T,44,6.0NRT,293.5,10,D
-4.76,29.786,317.9,1.4,1.2,2021-07-06,0810,T,71,6.0NRT,299.2,16.7,D
-4.888,30.561,323,1.2,1.1,2021-07-06,0810,T,76,6.0NRT,300.7,17,D
-5,30.694,312.9,1.2,1.1,2021-07-06,0810,T,49,6.0NRT,299.4,6,D
-5.064,29.969,320.6,1.3,1.1,2021-07-06,0810,T,75,6.0NRT,300.8,17.2,D
-5.065,29.98,315,1.3,1.1,2021-07-06,0810,T,65,6.0NRT,299.7,9.5,D
-5.277,31.119,320.4,1.1,1.1,2021-07-06,0810,T,55,6.0NRT,297.5,16.1,D
-5.959,35.761,334.3,1.2,1.1,2021-07-06,0810,T,86,6.0NRT,296.6,34.1,D
-5.288,31.128,334.3,1.1,1.1,2021-07-06,0810,T,87,6.0NRT,297.7,35.5,D
-5.967,35.749,363.6,1.2,1.1,2021-07-06,0810,T,100,6.0NRT,300.6,112.7,D
-5.968,35.759,336.4,1.2,1.1,2021-07-06,0810,T,86,6.0NRT,300.2,37.4,D
-5.293,31.131,312.4,1.1,1.1,2021-07-06,0810,T,47,6.0NRT,297,7.9,D
-5.969,35.742,324.6,1.2,1.1,2021-07-06,0810,T,77,6.0NRT,295.1,19.1,D
